"","crop","type","season","diameter","corolla","colour","nectar","b.system","s.pollination","inflorescence","composite","visitor","guild","tongue","body","sociality","feeding"
"364","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"365","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"366","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"367","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"368","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"369","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"370","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"371","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"372","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"373","Medicago_sativa","herbaceous","summer",NA,"OPEN",NA,"yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"374","Passiflora_edulis","herbaceous","summer",87.5,"OPEN","white","yes","insects/birds","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"375","Persea_americana","arboreous","spring",7.5,"OPEN","green","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"376","Phaseolus_coccineus","herbaceous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"377","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"378","Prunus_cerasus","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"379","Prunus_cerasus","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera_carnica","HONEY BEES",6.5,NA,"yes","polylectic"
"380","Prunus_domestica","arboreous","spring",12.5,"OPEN","white","yes","insects","no","solitary/clusters","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"381","Prunus_dulcis","arboreous","spring",37.5,"OPEN","pink","yes","insects","no","solitary/clusters","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"382","Prunus_dulcis","arboreous","spring",37.5,"OPEN","pink","yes","insects","no","solitary/clusters","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"383","Prunus_persica","arboreous","spring",27.5,"OPEN","pink","yes","wind/insects","no","solitary/pairs","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"384","Prunus_persica","arboreous","spring",27.5,"OPEN","pink","yes","wind/insects","no","solitary/pairs","no","Apis_mellifera_ligustica","HONEY BEES",5.25,NA,"yes","polylectic"
"385","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"386","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"387","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"388","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"389","Pyrus_communis","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"390","Pyrus_communis","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"391","Rubus_idaeus","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"392","Sambucus_caerulea","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"393","Sambucus_canadensis","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"394","Sambucus_microbotrys","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"395","Sambucus_racemosa","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"396","Sambucus_simpsonii","arboreous","year",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"397","Sinapis_alba","herbaceous","spriaut",12.5,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"398","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"399","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"400","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"401","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"402","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Apis_mellifera_scutellata","HONEY BEES",NA,19,"yes","polylectic"
"403","Solanum_tuberosum","herbaceous","sumaut",25,"OPEN","white","no","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"404","Spondias_mombin","arboreous",NA,NA,"OPEN","white","no","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"405","Spondias_tuberosa","arboreous",NA,5,"OPEN","white",NA,"insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"406","Vaccinium_macrocarpon","arboreous","summer",NA,"OPEN","pink","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"407","Vigna_unguiculata","herbaceous","sprisum",NA,"OPEN","purple","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"408","Vitis_vinifera","arboreous","spring",NA,"OPEN","green","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"409","Ziziphus_mauritiana","arboreous","sumaut",2.5,"OPEN","green","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"410","Ziziphus_mauritiana","arboreous","sumaut",2.5,"OPEN","green","yes","insects","no","yes","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"411","Ziziphus_mauritiana","arboreous","sumaut",2.5,"OPEN","green","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"412","Capparis_spinosa","arboreous","summer",50,"OPEN","white","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"413","Dioscorea_rotundata","herbaceous","summer",2,"OPEN","green","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"414","Mangifera_indica","arboreous","wispring",7.5,"OPEN","yellow","yes","insects/bats","yes","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"415","Amomum_subulatum","herbaceous","spring",NA,"TUBULAR","yellow","yes","insects/birds","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"416","Anacardium_occidentale","arboreous","spring",NA,"TUBULAR","red","yes","wind/insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"417","Anacardium_occidentale","arboreous","spring",NA,"TUBULAR","red","yes","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"418","Anacardium_occidentale","arboreous","spring",NA,"TUBULAR","red","yes","wind/insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"419","Anacardium_occidentale","arboreous","spring",NA,"TUBULAR","red","yes","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"420","Arachis_hypogaea","herbaceous","summer",4.8,"TUBULAR","yellow","no","insects","yes","solitary","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"421","Arachis_hypogaea","herbaceous","summer",4.9,"TUBULAR","yellow","no","insects","yes","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"422","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"423","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"424","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"425","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Apis_mellifera_scutellata","HONEY BEES",NA,19,"yes","polylectic"
"426","Cynara_cardunculus","herbaceous","summer",NA,"TUBULAR","purple","yes","insects","no","yes","yes","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"427","Vicia_faba_major","herbaceous","spring",NA,"TUBULAR","white","yes","insects","yes","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"428","Macadamia_integrifolia","arboreous","winter",NA,"TUBULAR","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"429","Allium_oleraceum","herbaceous","summer",NA,"CAMPANULATE","purple","yes","insects","no","yes","no","Autographa_gamma","MOTHS",NA,NA,"no","polylectic"
"430","Sinapis_alba","herbaceous","spriaut",12.7,"OPEN","yellow","yes","insects","no","yes","no","Hemaris_fuciformis","MOTHS",NA,NA,"no",NA
"431","Sinapis_alba","herbaceous","spriaut",12.8,"OPEN","yellow","yes","insects","no","yes","no","Macroglossum_stellatarum","MOTHS",26.4,NA,"no","polylectic"
"432","Capparis_spinosa","arboreous","summer",50,"OPEN","white","yes","insects","no","solitary","no","Macroglossum_stellatarum","MOTHS",26.4,NA,"no","polylectic"
"433","Amomum_subulatum","herbaceous","spring",NA,"TUBULAR","yellow","yes","insects/birds","no","yes","no","Macroglossum_stellatarum","MOTHS",26.4,NA,"no","polylectic"
"434","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Dolerus_haematodes","OTHER",NA,NA,"no",NA
"435","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Mesoneura_opaca","OTHER",NA,7.25,"no","polylectic"
"436","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Forficula_auricularia","OTHER",NA,13.5,"no","polylectic"
"437","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Hoplocampa_testudinea","OTHER",NA,6.5,"no",NA
"438","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Chrysoperla_carnea","OTHER",NA,16,"no","polylectic"
"439","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Dolerus_nigratus","OTHER",NA,NA,"no",NA
"440","Vicia_faba","herbaceous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Kakothrips_pisivorus","OTHER",NA,2,"no","polylectic"
"441","Capsicum_annuum","herbaceous","summer",15,"CAMPANULATE","white","yes","insects","yes","solitary","no","Exomalopsis_analis","OTHER BEES",NA,NA,"no","polylectic"
"442","Cucurbita_maxima","herbaceous","autspri",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"443","Cucurbita_maxima","herbaceous","autspri",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"444","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Augochloropsis_metallica","OTHER BEES",NA,9,NA,"polylectic"
"445","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"446","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"447","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Xylocopa_aestuans","OTHER BEES",NA,22,"no","polylectic"
"448","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Augochlora_pura","OTHER BEES",NA,8,"no","polylectic"
"449","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Augochlorella_aurata","OTHER BEES",NA,5.5,"yes","polylectic"
"450","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Ceratina_smaragdula","OTHER BEES",NA,7.5,"no","polylectic"
"451","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Halictus_ligatus","OTHER BEES",NA,9,"no","polylectic"
"452","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Megachile_lanata","OTHER BEES",NA,14,"no","polylectic"
"453","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"454","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Nomioides","OTHER BEES",NA,4,"no","polylectic"
"455","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"456","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Xylocopa_fenestrata","OTHER BEES",NA,23,"no","polylectic"
"457","Vaccinium_angustifolium","arboreous","sprisum",6,"CAMPANULATE","white","yes","insects","no","yes","no","Halictus_confusus","OTHER BEES",NA,7.5,"yes","polylectic"
"458","Vaccinium_angustifolium","arboreous","sprisum",6,"CAMPANULATE","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"459","Vaccinium_angustifolium","arboreous","sprisum",6,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"460","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Agapostemon_texanus","OTHER BEES",NA,11,NA,NA
"461","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Agapostemon_virescens","OTHER BEES",NA,11,"no","polylectic"
"462","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Anthidium_manicatum","OTHER BEES",NA,14,"no","polylectic"
"463","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Augochlora_pura","OTHER BEES",NA,8,"no","polylectic"
"464","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Augochlorella_aurata","OTHER BEES",NA,5.5,"yes","polylectic"
"465","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Augochloropsis_metallica","OTHER BEES",NA,9,NA,"polylectic"
"466","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"467","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Halictus_confusus","OTHER BEES",NA,7.5,"yes","polylectic"
"468","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Halictus_ligatus","OTHER BEES",NA,9,"no","polylectic"
"469","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"470","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Lasioglossum_coriaceum","OTHER BEES",NA,9,"no","polylectic"
"471","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Lasioglossum_cressonii","OTHER BEES",NA,6.5,"yes","polylectic"
"472","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Lasioglossum_pilosum","OTHER BEES",NA,6,NA,"polylectic"
"473","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"474","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_addenda","OTHER BEES",NA,12.5,"no","polylectic"
"475","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_brevis","OTHER BEES",NA,10.5,"no","polylectic"
"476","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_centuncularis","OTHER BEES",NA,10.5,"no","polylectic"
"477","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_mendica","OTHER BEES",NA,12,"no","polylectic"
"478","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"479","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Melissodes_agilis","OTHER BEES",NA,12.75,"no","polylectic"
"480","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"481","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"482","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Xylocopa_virginica","OTHER BEES",NA,21,"no","polylectic"
"483","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Halictus_farinosus","OTHER BEES",NA,NA,NA,NA
"484","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Halictus_ligatus","OTHER BEES",NA,9,"no","polylectic"
"485","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Osmia_rufa","OTHER BEES",NA,11,"no","polylectic"
"486","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Xylocopa_fenestrata","OTHER BEES",NA,23,"no","polylectic"
"487","Astragalus_cicer","herbaceous","summer",NA,"OPEN","yellow",NA,"insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"488","Bertholletia_excelsa","arboreous","autumn",50,"OPEN","yellow","yes","insects","no","yes","no","Exomalopsis_analis","OTHER BEES",NA,NA,"no","polylectic"
"489","Bertholletia_excelsa","arboreous","autumn",50,"OPEN","yellow","yes","insects","no","yes","no","Xylocopa_hottentotta","OTHER BEES",NA,NA,"no","polylectic"
"490","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Anthophora_plumipes","OTHER BEES",NA,15,"no","polylectic"
"491","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Osmia_cornifrons","OTHER BEES",NA,NA,"no","polylectic"
"492","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"493","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"494","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Osmia_rufa","OTHER BEES",NA,11,"no","polylectic"
"495","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Xylocopa_violacea","OTHER BEES",NA,25,"no","polylectic"
"496","Brassica_rapa","herbaceous","spriaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Osmia_cornifrons","OTHER BEES",NA,NA,"no","polylectic"
"497","Brassica_rapa","herbaceous","spriaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"498","Brassica_rapa","herbaceous","spriaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"499","Brassica_rapa","herbaceous","spriaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Osmia_rufa","OTHER BEES",NA,11,"no","polylectic"
"500","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Anthidium_manicatum","OTHER BEES",NA,14,"no","polylectic"
"501","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Anthidium_manicatum","OTHER BEES",NA,14,"no","polylectic"
"502","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Agapostemon_texanus","OTHER BEES",NA,11,NA,NA
"503","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Agapostemon_virescens","OTHER BEES",NA,11,"no","polylectic"
"504","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Augochlora_pura","OTHER BEES",NA,8,"no","polylectic"
"505","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Augochlorella_aurata","OTHER BEES",NA,5.5,"yes","polylectic"
"506","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Augochloropsis_metallica","OTHER BEES",NA,9,NA,"polylectic"
"507","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"508","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Halictus_confusus","OTHER BEES",NA,7.5,"yes","polylectic"
"509","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Halictus_farinosus","OTHER BEES",NA,NA,NA,NA
"510","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Halictus_ligatus","OTHER BEES",NA,9,"no","polylectic"
"511","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"512","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Halictus_tripartitus","OTHER BEES",NA,NA,"yes","polylectic"
"513","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Lasioglossum_coriaceum","OTHER BEES",NA,9,"no","polylectic"
"514","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Lasioglossum_cressonii","OTHER BEES",NA,6.5,"yes","polylectic"
"515","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Lasioglossum_pilosum","OTHER BEES",NA,6,NA,"polylectic"
"516","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"517","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Megachile_brevis","OTHER BEES",NA,10.5,"no","polylectic"
"518","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Megachile_mendica","OTHER BEES",NA,12,"no","polylectic"
"519","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"520","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"521","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"522","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Xylocopa_virginica","OTHER BEES",NA,21,"no","polylectic"
"523","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Ceratina_smaragdula","OTHER BEES",NA,7.5,"no","polylectic"
"524","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Megachile_frontalis","OTHER BEES",NA,NA,"no","polylectic"
"525","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Xylocopa_aestuans","OTHER BEES",NA,22,"no","polylectic"
"526","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_smaragdula","OTHER BEES",NA,7.5,"no","polylectic"
"527","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Macropis_fulvipes","OTHER BEES",NA,8.5,"no","oligolectic"
"528","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Nomioides","OTHER BEES",NA,4,"no","polylectic"
"529","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Augochloropsis_metallica","OTHER BEES",NA,9,NA,"polylectic"
"530","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Ceratina_smaragdula","OTHER BEES",NA,7.5,"no","polylectic"
